Compound,119_1(raw),119_2(raw),119_3(raw),119_4(raw),119_5(raw),119_6(raw),173_1(raw),173_2(raw),173_3(raw),173_4(raw),173_5(raw),173_6(raw),212_1(raw),212_2(raw),212_3(raw),212_4(raw),212_5(raw),212_6(raw),232_1(raw),232_2(raw),232_3(raw),232_4(raw),232_5(raw),232_6(raw),281_1(raw),281_2(raw),281_3(raw),281_4(raw),281_5(raw),281_6(raw),293_1(raw),293_2(raw),293_3(raw),293_4(raw),293_5(raw),293_6(raw),318_1(raw),318_2(raw),318_3(raw),318_4(raw),318_5(raw),318_6(raw),345_1(raw),345_2(raw),345_3(raw),345_4(raw),345_5(raw),345_6(raw),346_1(raw),346_2(raw),346_3(raw),346_4(raw),346_5(raw),346_6(raw),372_1(raw),372_2(raw),372_3(raw),372_4(raw),372_5(raw),372_6(raw),374_1(raw),374_2(raw),374_3(raw),374_4(raw),374_5(raw),374_6(raw),440_1(raw),440_2(raw),440_3(raw),440_4(raw),440_5(raw),440_6(raw),639_1(raw),639_2(raw),639_3(raw),639_4(raw),639_5(raw),639_6(raw),649_1(raw),649_2(raw),649_3(raw),649_4(raw),649_5(raw),H37Rv_1(raw),H37Rv_2(raw),H37Rv_3(raw),H37Rv_4(raw),H37Rv_5(raw),H37Rv_6(raw),Mass
279.0077@10.143111,7824.380175,3084.369691,4269.551526,4645.818183,8290.898066,4577.000525,7730.738267,6466.785661,7135.636351,7215.193365,7323.720096,10279.85451,7190.573551,6763.662786,6012.684281,8362.107457,4672.230287,5286.466137,3339.937209,3981.148752,4749.399451,4672.722866,5112.859506,4150.760864,0.053443526,6614.424247,2228.460603,2492.63251,1586.512385,3058.220391,15251.63806,16854.1884,52816.76038,10854.54053,25964.47934,34174.18509,4509.862802,10383.13445,5693.117333,10744.19006,6831.413199,7605.309075,20730.16526,23133.31737,16659.95706,20245.91073,12968.06943,14052.02534,3620.045192,14120.20718,5516.909084,4321.362538,11037.64461,4013.866668,8641.418158,6328.056206,9978.457292,14587.08599,4948.584041,8716.528947,5330.360339,2977.013768,3591.781809,3347.122869,2790.036371,6310.505787,10188.84851,9728.181812,11569.74822,5952.997226,6582.806635,18573.59171,18502.19615,6550.148741,15582.67771,9368.727247,14292.28708,11400.94988,11999.86663,31053.20336,21070.36855,24489.49033,13771.28486,42643.95155,22522.47277,22204.71457,24334.60222,18933.77738,14856.35259,279.0077
161.0687@10.507116,22866.80444,8414.223676,7841.547127,11354.08485,35915.86223,7923.34541,58473.67749,43229.02029,56459.51505,55309.90726,53743.38943,65229.96343,9681.803302,44714.00535,33220.90239,54174.31142,22184.78229,26765.64308,13553.1571,13373.87325,17251.26171,9328.026449,22540.1653,14967.12115,3026.613764,38890.80003,6557.361974,8337.597806,9180.297454,12383.02481,200312.2055,298651.3989,1059106.042,108543.6417,446269.8942,762685.8902,22064.27379,23958.46616,32117.92054,48122.04289,46408.27256,42517.49082,222544.2146,230156.529,146054.5689,161289.4214,141464.8227,167255.9366,11618.07497,81772.4431,16834.23028,18828.58735,12579.04957,12420.36364,40741.76077,22192.99838,41095.51512,67732.38696,19605.69705,30173.6447,41170.56205,22389.1983,24071.61647,31854.22979,20467.35763,37166.3339,47038.25467,51867.64294,70106.33449,24176.91287,31748.40232,106502.3503,141923.3913,49977.37726,103576.9258,72221.75518,99564.17927,47503.60612,32111.62415,598573.796,93724.36344,953469.736,90800.9334,270556.9457,192400.2417,287759.475,266826.7318,109485.3221,121072.1772,161.0687
213.0669@10.987126,4707.438022,2388.654541,3179.065573,3130.666668,3697.234157,0.083746556,3840.285938,2943.365283,4192.727265,3983.479326,4124.559771,2703.127264,1056.902479,1802.314043,2734.514042,0.096418733,1565.909636,1859.350421,1680.97191,2735.826441,3809.939395,0.114600551,3476.275483,3627.948194,0.053443526,7436.41984,1735.798345,1736.694217,1096.198339,2896.275487,11743.59507,16110.40218,54404.73724,12149.69095,26533.99339,34632.34377,3253.619278,4574.57852,4333.77519,8398.591721,5094.278219,6503.763622,9606.611559,16603.99836,12487.55705,5585.104128,10728.21984,13742.35207,2868.996154,10024.93665,4068.993934,3829.920114,1872.520659,3116.218183,8174.476011,2749.854549,9824.19283,11832.68763,1421.807168,7128.135004,2877.312401,1289.101926,2094.525614,1051.04518,1664.315156,1203.517356,8322.363659,2029.940495,5310.616533,4831.07216,3502.340509,9143.453982,7773.538847,3296.286492,5976.881553,2828.673271,6381.578526,0.211019284,2651.830296,36095.18188,13634.10245,41554.59168,23071.6485,12977.85456,7062.090921,9254.434697,8644.9686,4880.029743,4671.927264,213.0669
450.097@9.39609,1921.349865,0.088705234,0.116804408,0.096969697,2658.242422,0.083746556,3945.732769,3512.440764,3474.0606,3653.866655,3986.702471,12913.74541,1390.42314,5463.695848,2745.806604,7781.473847,2266.042967,3022.234723,1586.489265,0.079889807,0.08815427,3228.068321,0.08815427,0.095316804,0.053443526,0.15261708,0.073829201,0.073278237,1435.173543,1503.961435,0.18677686,0.186225895,0.560330579,0.160330579,0.252892562,0.300826446,2604.296965,0.131680441,3572.04792,7096.591723,4151.84296,4494.636354,9167.148749,12052.59174,5962.876046,9526.062803,5486.285403,5353.609917,0.093112948,0.213774105,0.115151515,0.099724518,8948.305774,0.096969697,0.124517906,4701.65951,0.168044077,0.18677686,5976.887076,0.14600551,3982.96199,3122.732776,2440.132225,2784.288708,1578.909095,4580.707439,1910.921217,4926.099171,2539.548211,0.121763085,0.113498623,3981.634705,11550.47714,4176.859492,11221.12399,15267.51401,7739.808832,13575.29258,4870.284835,0.242975207,6509.003292,0.280440771,4418.230306,17585.10304,15484.41656,9242.097507,12040.80992,12459.71458,10559.64847,450.097
564.1895@4.3850274,6522.451799,2839.898067,2973.606619,2804.654546,4728.115699,3085.809349,30086.6842,23347.63191,30649.09086,33761.98116,33764.6958,26437.23628,1199.920661,6394.507966,3506.642965,7075.206628,2752.870514,3709.765304,28901.76215,33946.05778,35402.13775,43419.05456,42536.55098,33168.24614,5066.339378,43855.12841,9135.182357,11310.4226,8109.421429,17995.64741,74359.79028,107171.3265,219496.6167,59880.42498,142052.7868,216962.3502,21460.36856,16463.6105,28511.82138,42848.71232,40077.44338,35789.47265,25551.23964,104146.3587,67889.47122,49707.20658,71940.29426,96338.25014,20801.5257,75631.78193,29175.01814,26547.26504,17816.03304,26759.85455,47256.53761,28524.1488,64770.90904,82496.53741,22430.04967,49031.71637,4148.568601,3249.19834,3860.376849,2494.415981,2569.666674,5915.080994,23279.92734,13531.76198,27626.28597,13030.96359,15379.74441,42423.14705,28273.10745,13843.87875,29202.90914,23118.11895,22249.21272,5192.551521,16330.97571,34119.06452,44436.87759,24491.45341,67664.8849,125298.4243,84537.43982,85247.24174,93438.65791,62007.79713,55577.37731,564.1895
478.1531@1.8730055,6261.294773,2220.292007,1575.341051,3084.412122,14570.46831,3410.327253,1408.67713,1312.374653,0.242424242,1633.695311,1833.787875,3208.436354,0.188429752,10031.34762,3255.988421,3548.305793,4867.785107,2118.733893,2772.347123,4786.677676,2610.77686,0.229201102,6092.95868,3621.752602,0.106887052,3125.445181,0.147658402,2890.460058,1273.85123,1603.245182,3112.262818,5675.979054,6210.704138,2094.558684,5495.861157,8926.423132,8647.873263,0.263360882,6392.573529,10224.15866,12576.26993,6173.745441,0.41322314,5587.700829,4385.143811,0.489256198,0.411019284,0.417630854,1748.56805,4089.926177,2749.012118,1042.520111,0.247933884,2791.951516,1585.361979,2510.568598,3717.80716,4591.722326,3473.702493,3027.42425,1815.626449,1424.435259,0.171900826,7578.230311,786.1454567,1959.775207,4827.018195,6118.013219,12077.20001,2901.0055,11076.33062,12994.12505,2383.347109,1400.231401,5381.928384,8527.235239,0.344903582,0.422038568,2822.866659,3088.214881,3005.990076,0.560881542,0.557575758,37318.54548,25719.73889,19611.50576,27114.73666,19431.76856,23586.72172,478.1531
486.0099@13.555175,11006.74932,4880.295859,5909.135001,6092.800002,9167.939388,3904.264441,12180.44844,10412.40328,12083.87877,11851.68812,12858.28923,12427.92723,4332.188428,7732.949834,7326.251219,7509.669438,6277.957003,6558.768621,4648.254572,5098.647373,6607.955925,4958.651241,6956.517909,5661.341574,1604.802199,15147.09257,4085.634154,4622.39119,3732.363609,6963.349874,17387.0579,19352.96746,61327.06121,12461.21326,28558.39835,40189.20988,6095.912386,7537.651804,8643.391702,13437.34708,10929.04128,11129.99998,16124.17353,30201.65456,20969.27938,21923.08098,18567.59065,22385.43141,6622.099749,23314.20389,9515.430291,8511.288162,9098.181807,7892.169699,10992.8143,9712.869434,15145.9807,17714.66451,7124.42427,12572.09645,8360.469434,5734.250677,6018.076017,4190.306892,4606.569709,7756.059507,12561.30912,10101.85785,12749.02039,7742.427523,7441.423718,18364.957,26570.08707,8981.829175,20490.6667,12776.5333,18618.24026,13114.21544,9763.012094,21495.77359,20515.18508,20573.69584,22486.75153,30434.99396,20224.6678,19549.81981,21554.05676,14811.11292,13131.03579,486.0099
310.1605@0.60800135,6883.746565,4318.614317,6924.282111,4281.212123,2952.110191,1680.207153,5848.280973,3712.974097,7957.212107,10084.4187,8869.273261,5528.290892,4590.337188,2006.320654,6133.071057,2142.424247,4855.428082,6398.097546,4180.353743,3382.05509,6077.531682,12783.23306,5682.688707,4362.936069,1242.294762,11865.06227,6432.07382,2030.759782,2170.644612,5544.154279,18069.35377,19999.17132,74443.2794,16682.23641,34716.58513,35579.64625,2780.731675,10300.43914,4859.018163,6938.568583,3158.581256,7686.509074,33172.1074,34058.56861,24257.2298,30264.16527,26778.11186,28800.86777,7388.69865,17846.50361,7019.751506,6356.341053,12507.39668,4926.351517,18017.36744,11268.35704,20629.59502,23112.51576,4231.190099,16955.61988,6592.700837,4761.512387,8902.056175,450.037466,4812.442437,4258.485952,9410.581844,2588.353717,2506.277688,3626.957013,1204.22039,6765.131671,18187.66392,7829.278214,10758.61159,7490.623671,26956.1119,10967.93831,6851.630284,32993.60336,12292.9289,38711.48315,34704.07275,22982.43638,15683.8397,13417.03689,11732.75097,11840.90687,5982.813212,310.1605
382.2542@0.6440009,5855.096426,3873.491453,5076.55318,5610.860608,2252.225894,928.9167992,5888.097501,3761.242967,7993.090895,6291.376839,7312.696955,4633.890895,4401.153717,2500.998338,6767.773535,1104.573005,3553.723404,4532.003324,2559.986791,3027.903575,6115.173556,10379.3719,3746.027549,3587.438552,1375.262255,10353.23747,3368.161979,1404.377412,1505.785113,5055.603314,11584.08763,11820.31623,48893.88599,12880.47773,19879.12562,20763.64296,3740.788423,9469.798915,6407.360306,8775.35701,5605.93111,9466.290889,24505.99171,30047.99506,15741.22648,21938.73717,20641.59395,22647.07714,3796.121777,8779.06117,5334.96969,5521.846286,7043.677677,4286.836365,11344.45286,7589.335547,17621.438,17640.32732,3511.179077,12907.3251,5752.472736,3746.991728,6127.576844,539.6837471,5025.957589,4452.072729,6729.11517,2813.074378,3400.461159,4822.305218,1366.069426,4876.269415,15789.23968,4999.195578,10023.72453,3403.945996,17146.53668,10777.80993,5386.042409,23172.05954,11507.30576,22028.06168,31346.35154,11096.03637,5915.1372,7403.513487,4846.533887,5799.015968,2374.461704,382.2542
304.0396@10.656119,9842.011031,5931.275471,8424.634731,7709.769699,13537.05233,6517.659467,12958.02751,9800.341577,11948.2424,12437.24679,14356.89198,23614.69084,5589.109089,16810.34925,6942.304113,26952.7962,7251.415953,8154.014909,6773.107477,5883.884286,5357.575759,5855.056751,6103.184575,5422.954247,2379.9471,8317.936094,2498.970795,3610.71185,6878.016479,5023.195601,10164.20994,11538.92891,16578.50084,6938.305806,6578.747108,12132.02974,5963.298061,3933.426453,6468.069396,8261.781804,8451.7603,7837.96362,15817.35535,17202.30249,9621.666137,23873.01155,9703.959786,3242.48595,4217.923431,7028.25125,5522.896962,5839.269427,11690.2066,7244.993942,6980.598328,29791.61657,11313.73553,10385.35375,21565.26179,10141.98074,6383.847944,4997.107428,4050.327262,7815.481,4840.333346,8902.981821,9122.060631,17312.9785,10749.73665,6637.54929,6936.695342,11200.88704,15261.07604,5618.589515,15978.87606,19641.70353,9902.181839,28838.31739,9263.284822,14185.37854,6649.175193,17844.7267,7690.921218,23173.96365,19151.55045,15142.8727,17509.83252,10832.32836,13704.78124,304.0396
102.0315@1.027002,20200.55099,12219.5008,13695.08323,16710.30304,80056.85394,81369.32626,17119.76799,23694.62915,11122.78786,20157.75696,19437.19886,52254.8362,37504.39833,149266.8821,9873.328898,104917.4658,25009.24509,29524.19516,26239.58693,14343.17628,7303.845732,102154.8166,13439.55923,18384.70516,31726.05444,13922.18789,9168.700814,13400.02481,50774.21451,10441.46558,9209.219859,8560.431941,21689.27605,4775.766957,7030.666116,10059.93718,12981.30135,89997.91916,11173.80492,13386.46609,23935.86768,10280.5818,197047.3138,55787.77689,47424.32407,446482.9749,47243.99507,73162.45234,7192.789007,24249.25183,10609.59999,9388.963645,172934.0081,14488.04849,10553.51512,98996.9555,16991.77685,24596.64469,61047.78536,23071.64468,18325.66284,17252.20382,12566.80988,76203.36151,18140.75156,63167.36531,9858.727299,79625.38838,32720.49148,9420.201071,20989.75435,30570.6545,15898.72287,4545.17905,11864.22041,36015.3101,9036.991204,219093.3038,155110.048,90595.49271,47575.15031,31406.2815,162538.6304,17395.80607,28644.17856,18237.62256,41373.40664,20971.15919,24399.97131,102.0315
131.9646@0.810001,19624.65567,12782.0694,16219.22649,14359.56364,17059.53718,11596.21812,18890.20324,15271.40052,17611.87876,18363.82143,19872.1366,21941.81811,15983.4595,20422.00764,16967.37681,14632.12125,17392.12005,13273.48766,12098.01329,13872.30576,14339.61433,16585.56474,14458.88706,16486.66164,8187.441296,23100.12123,11149.46445,10302.77357,9816.859433,14626.27551,25429.85627,25975.34651,70968.10915,20232.75709,30148.58678,39590.86608,14510.57959,18890.34934,16808.71233,24030.58508,19147.45172,20889.52723,25757.43799,43095.13887,30162.83643,32693.56692,26649.46283,27853.05455,13893.01052,29144.46506,16258.93331,12905.64905,16073.05783,14157.28485,17346.714,20484.60498,26330.49034,31495.99512,18382.26453,23115.15433,15147.57358,12210.03854,11620.75369,10549.3642,11479.07882,15534.2281,20749.41824,19213.75205,20626.96145,17146.79939,15957.1119,25568.90189,31340.49258,10554.99721,27235.77966,13694.23027,23119.23201,32970.91905,22562.99994,32476.06617,26608.62639,35893.33384,30412.69093,35000.98184,28121.69426,21724.7636,27679.88817,24088.43852,24297.78288,131.9646
610.3357@0.6290014,2730.853998,2105.330024,3108.749319,2715.927274,0.126721763,0.083746556,2657.844619,1155.552615,4854.78787,2544.117898,4062.77575,1357.236359,1908.510743,0.127823691,3493.333875,0.096418733,826.3515123,2952.689268,1079.920667,872.3168026,3149.663913,9302.012124,1870.898072,1702.64407,402.9107425,5847.676037,1851.267215,0.073278237,0.066115702,2164.011023,11182.14383,11640.79447,64367.41493,13918.61822,22449.27273,23452.73056,976.3785106,6610.358138,3554.970234,5360.950404,2117.768588,5704.61817,26754.54542,29239.46778,16187.28268,21622.18841,24071.34437,20621.98512,1860.303588,3990.09367,2341.0303,2316.30138,5025.99173,1385.987879,12483.04459,4246.680997,11803.41597,12481.55045,1552.347113,8907.65016,4162.915709,2990.115696,6968.687585,0.082093664,3985.642435,2157.910744,4234.848496,0.13553719,0.15261708,1088.440217,0.113498623,2069.33884,15966.22205,4958.622575,6337.300286,3308.56528,16765.41822,3868.827553,3052.727264,18436.95871,8446.090892,21029.97298,33718.83639,3586.884851,1331.219837,2399.069418,0.205509642,1457.604405,0.177410468,610.3357
158.0214@1.024002,14306.47385,10308.43524,14234.71959,10197.33334,5363.878784,0.083746556,12926.3691,8414.527806,13163.63634,12699.03742,14594.91016,12307.34542,12069.4909,8587.706856,14134.96029,7013.40222,9301.799416,10366.40335,7305.847976,8755.203839,13311.20662,14201.41488,10587.59229,12393.18617,3830.885387,18661.25346,7985.661697,5180.258408,3820.363609,10405.77963,23397.91081,18764.49363,59577.14881,20330.23808,22690.02645,22116.45948,8051.330564,11994.24465,13190.53383,19938.43137,10543.21208,17149.74542,16690.28924,47032.51242,30309.84139,28065.93717,32441.75209,32534.90523,10297.82648,25152.44742,13368.74544,11486.96805,10769.50412,9979.636367,18654.0275,11277.12398,25972.05232,32773.73562,8655.625378,22867.23697,11715.54051,9218.724499,11433.38179,2611.727826,9919.315178,9316.601656,15562.96974,9971.606605,10733.254,12644.24404,7812.450717,14820.62367,29855.04685,8450.677661,21009.19012,9280.319534,22701.20886,16431.86063,12997.92724,20822.73226,25460.64788,24917.1625,45834.12125,19489.50305,16685.93557,14700.79006,14151.80497,14532.22367,13089.52174,158.0214
102.0317@2.018007,23427.54824,7314.633596,16252.74935,7923.103033,0.126721763,0.083746556,8342.719532,6678.920096,9606.424226,8831.233029,12294.6121,3410.763626,9017.305782,3678.893651,14244.96194,2340.661162,12226.1972,8574.069456,2619.966957,8879.752048,20420.93665,13397.72122,9334.126725,11077.14706,2155.32396,11208.65621,8593.866655,5826.059511,776.7933828,11346.35264,14843.71739,13552.96196,35086.21987,13255.17029,18417.40661,18343.4942,16162.35975,14019.22647,10354.59665,15226.02146,20077.1239,16636.07269,9964.876021,27857.43968,20265.71244,10199.76859,21123.51406,20321.29091,7043.80829,14160.39672,9663.515139,7718.577969,4471.611565,17685.1394,11184.69639,2109.60992,24560.14599,16753.13723,0.104683196,16688.13778,9458.638031,5983.906324,7667.636344,0.082093664,6582.0182,6779.028101,25838.80007,11512.39338,25800.52784,10834.60107,9855.085435,14381.62147,14140.49698,5919.415961,14452.52895,8380.926699,13756.82427,21670.83639,4335.987867,4315.968602,22917.7388,0.280440771,18705.55153,37074.3273,30458.04138,13538.0099,15585.85125,16974.81099,13412.05397,102.0317
506.1838@4.4980245,2041.873281,843.1432492,889.8159801,1016.630303,1291.928374,627.4291976,1326.608811,1007.742147,1315.515149,1494.520105,1409.873275,0.145454545,655.6413221,850.6666636,1026.110741,0.096418733,792.5168016,922.3834748,6165.183506,8220.9807,8847.603309,7689.23857,9532.561986,7114.827518,0.053443526,1467.718458,0.073829201,0.073278237,0.066115702,0.093663912,6846.866134,10710.03745,23912.10746,5594.735554,15477.78347,24988.44956,0.088705234,0.131680441,0.104132231,1009.933883,0.112947658,0.127272727,0.20661157,3409.849589,2005.841327,0.244628099,1802.31956,3221.813223,2393.188989,13209.74327,3340.775753,3760.711298,1477.809916,3058.327274,5571.055632,2774.737194,6791.669416,10524.68928,2197.50965,4552.013785,1116.614878,829.8953151,733.3289237,0.082093664,680.8848503,1018.499174,0.157575758,0.13553719,0.15261708,0.121763085,0.113498623,948.4942136,0.231955923,0.077134986,0.187327824,0.124517906,0.172451791,0.211019284,0.139393939,0.242975207,2230.274376,0.280440771,2265.430305,14198.38789,8111.606626,9009.918444,8529.472182,7789.738829,5368.085941,506.1838
326.1918@0.6330003,3214154.274,2152015.588,2950632.36,2514477.964,1549849.36,678055.4143,2978867.635,1998534.876,3441005.085,3022282.507,3555502.528,2782344.428,2314039.834,1460749.967,2827497.199,748402.4948,1924595.229,2435257.597,1632214.561,1737348.294,2607207.141,3945512.235,2241520.309,2316907.304,929960.6417,2217404.079,1860443.594,806422.8946,975305.7119,2322853.778,5871037.728,3031943.238,10992825.29,2892915.182,4611699.194,5248265.106,1816862.732,3964731.371,2696375.206,2062732.003,2417148.102,3895221.773,8030325.61,5554473.474,3632326.778,9083249.739,7523439.187,4062479.492,2221670.842,2577146.882,2847634.324,2849436.032,3526955.202,2156920.631,2347098.277,3463105.115,5499966.354,3094907.512,2216018.896,4547456.077,2946691.324,2178409.373,2918696.561,359761.3624,2327482.188,2572040.464,4040979.259,1959380.24,1971447.614,1302133.579,812756.9429,3457389.726,3967341.633,1277455.258,2669331.2,2861426.959,3266346.601,5100823.127,3427113.178,4438326.057,2868209.354,4855093.269,10818559.91,6004256.223,3569590.208,3746679.88,3116432.676,3314901.111,1553483.409,326.1918
380.0932@3.306014,44934.29758,27165.97791,33512.00229,31365.04243,50659.93936,28855.54584,34873.06931,30384.63244,35681.81812,40449.20978,42808.70625,52283.92711,32223.4661,58840.56838,45457.80483,48086.23978,43862.14199,35690.47452,34363.84482,40429.43518,39662.63362,31824.68761,43514.53445,43464.65326,10196.16966,38465.60884,17993.35755,20478.77578,17510.47921,25468.06065,41164.12573,44490.11122,78669.85296,30559.64968,50392.88926,78114.0991,32204.52391,28713.44688,38436.87258,55590.4809,48853.58936,43803.07263,50904.75201,100810.6166,71205.04809,58649.34211,55094.46339,47672.97961,29818.49047,65487.55933,37683.79389,27047.08432,29865.6198,32539.83031,34383.50294,50470.38354,59383.75202,73751.64482,44673.44921,52401.96156,30165.10087,21933.90629,18365.54045,28433.55099,20440.8849,31236.44298,48531.44255,45224.28758,51654.01381,35848.87867,40913.52962,67722.75142,57036.10582,20908.05504,63400.16539,52993.57561,30475.16315,54431.15819,42965.53321,54256.84967,53198.7222,55652.91012,32992.31518,136875.9274,59545.88771,67055.88365,80817.89977,60704.71725,55642.66436,380.0932
